Date,Home_Team,Home_Win,TMAX,TMIN,PRCP
2018-08-05,PHI,1,33.3,22.8,0.0
2018-08-05,MIN,1,26.1,22.8,10.0
2018-08-05,MIL,0,32.8,24.4,3.0
2018-08-05,ARI,0,45.0,32.8,0.0
2018-08-05,CHC,0,35.0,24.4,18.0
2018-08-05,TBR,0,35.0,25.6,8.0
2018-08-05,OAK,1,21.1,11.1,0.0
2018-08-06,TEX,0,36.1,25.0,0.0
2018-08-06,LAA,1,37.8,17.8,0.0
2018-08-06,NYM,1,35.0,27.2,0.0
2018-08-06,CLE,1,31.7,21.1,295.0
2018-08-06,COL,1,30.6,14.4,0.0
2018-08-06,CHW,0,29.4,22.2,15.0
2018-08-06,MIA,1,32.8,24.4,30.0
2018-08-06,SFG,0,20.6,10.6,0.0
2018-08-06,KCR,0,35.6,22.8,0.0
2018-08-06,ARI,1,45.6,32.8,0.0
2018-08-07,TOR,0,29.0,20.5,48.0
2018-08-07,TBR,1,33.3,25.0,183.0
2018-08-07,WSN,1,32.8,23.9,30.0
2018-08-07,WSN,0,32.8,23.9,30.0
2018-08-07,TEX,1,36.7,25.6,0.0
2018-08-07,LAA,1,37.8,18.3,0.0
2018-08-07,NYM,0,33.3,24.4,0.0
2018-08-07,OAK,0,18.3,11.7,0.0
2018-08-07,CLE,0,26.1,21.1,48.0
2018-08-07,COL,0,28.9,12.8,0.0
2018-08-07,CHW,0,29.4,21.1,157.0
2018-08-07,MIA,0,32.2,26.1,13.0
2018-08-07,SFG,0,15.0,10.6,0.0
2018-08-07,KCR,0,34.4,20.6,84.0
2018-08-07,MIL,0,23.9,19.4,10.0
2018-08-07,ARI,0,43.3,28.3,20.0
2018-08-08,TOR,0,27.0,21.0,84.0
2018-08-08,TBR,0,33.9,25.6,0.0
2018-08-08,WSN,0,34.4,23.9,0.0
2018-08-08,TEX,1,36.7,25.6,0.0
2018-08-08,LAA,1,37.8,19.4,0.0
2018-08-08,NYM,1,33.9,25.0,0.0
2018-08-08,OAK,1,21.7,12.8,0.0
2018-08-08,CLE,1,26.1,22.8,0.0
2018-08-08,COL,0,31.7,13.9,0.0
2018-08-08,CHW,0,27.8,20.6,3.0
2018-08-08,MIA,0,32.2,26.1,0.0
2018-08-08,KCR,1,30.6,20.6,66.0
2018-08-08,MIL,1,28.3,17.8,0.0
2018-08-08,ARI,1,39.4,23.9,20.0
2018-08-09,TOR,1,30.5,17.0,0.0
2018-08-09,TBR,1,33.3,25.6,0.0
2018-08-09,WSN,1,33.3,23.9,0.0
2018-08-09,HOU,0,35.0,25.0,0.0
2018-08-09,COL,0,28.9,13.3,0.0
2018-08-09,CLE,1,26.7,20.6,23.0
2018-08-09,NYY,1,30.0,22.8,155.0
2018-08-09,SFG,0,22.2,11.7,0.0
2018-08-09,MIL,0,30.6,20.0,102.0
2018-08-10,TOR,0,25.0,20.5,0.0
2018-08-10,BAL,0,33.9,24.4,0.0
2018-08-10,ATL,1,31.7,21.7,0.0
2018-08-10,HOU,0,35.0,25.6,28.0
2018-08-10,LAA,1,35.6,21.1,0.0
2018-08-10,CIN,1,30.6,18.9,150.0
2018-08-10,COL,1,31.7,12.8,0.0
2018-08-10,CHW,1,29.4,21.7,0.0
2018-08-10,NYY,0,30.0,22.2,0.0
2018-08-10,SFG,1,18.9,11.7,0.0
2018-08-10,MIA,0,34.4,22.8,345.0
2018-08-10,DET,1,27.8,19.4,0.0
2018-08-10,CHC,1,29.4,21.7,0.0
2018-08-10,KCR,0,33.3,21.1,0.0
2018-08-10,SDP,1,31.1,25.6,0.0
2018-08-11,TOR,0,26.5,15.5,0.0
2018-08-11,BAL,0,34.4,23.9,0.0
2018-08-11,BAL,0,34.4,23.9,0.0
2018-08-11,ATL,0,31.1,22.8,0.0
2018-08-11,HOU,0,31.7,25.0,185.0
2018-08-11,LAA,0,35.0,21.7,0.0
2018-08-11,CIN,1,30.0,18.9,41.0
2018-08-11,COL,1,32.2,12.2,0.0
2018-08-11,CHW,0,31.7,20.6,0.0
2018-08-11,NYY,1,26.7,21.1,737.0
2018-08-11,SFG,0,20.6,13.9,0.0
2018-08-11,MIA,1,32.8,23.3,551.0
2018-08-11,DET,0,28.3,16.7,0.0
2018-08-11,CHC,0,31.7,20.6,0.0
2018-08-11,KCR,0,32.8,20.6,8.0
2018-08-11,SDP,0,31.1,25.0,0.0
2018-08-12,TOR,1,27.0,17.0,0.0
2018-08-12,BAL,0,31.7,22.8,216.0
2018-08-12,ATL,1,32.8,22.2,0.0
2018-08-12,HOU,0,33.3,25.0,0.0
2018-08-12,LAA,0,33.9,20.0,0.0
2018-08-12,CIN,0,29.4,17.2,3.0
2018-08-12,COL,1,33.9,10.0,0.0
2018-08-12,CHW,0,31.1,21.1,0.0
2018-08-12,NYY,1,28.9,22.2,0.0
2018-08-12,SFG,1,19.4,13.9,0.0
2018-08-12,MIA,0,31.1,23.3,66.0
2018-08-12,DET,1,27.8,19.4,0.0
2018-08-12,CHC,1,31.1,21.1,0.0
2018-08-12,KCR,0,32.2,19.4,0.0
2018-08-12,SDP,1,29.4,23.9,0.0
2018-08-13,KCR,1,32.8,20.0,0.0
2018-08-13,ATL,1,31.7,22.2,0.0
2018-08-13,ATL,1,31.7,22.2,0.0
2018-08-13,OAK,1,18.9,13.9,0.0
2018-08-13,SDP,0,28.3,22.8,0.0
2018-08-13,CIN,0,29.4,16.7,0.0
2018-08-13,LAD,0,30.0,20.0,0.0
2018-08-13,TEX,1,29.4,22.8,66.0
2018-08-13,NYY,0,23.9,21.7,168.0
2018-08-13,STL,1,32.2,21.1,0.0
2018-08-13,DET,1,28.9,18.9,0.0
2018-08-14,KCR,0,31.7,21.7,46.0
2018-08-14,BAL,1,30.0,20.6,0.0
2018-08-14,ATL,1,32.2,20.0,0.0
2018-08-14,OAK,1,19.4,14.4,0.0
2018-08-14,SDP,0,27.8,22.8,0.0
2018-08-14,CIN,0,30.0,16.7,0.0
2018-08-14,LAD,0,28.9,20.0,0.0
2018-08-14,TEX,0,28.9,22.8,30.0
2018-08-14,MIN,1,32.8,23.9,0.0
2018-08-14,NYY,1,27.8,21.7,201.0
2018-08-14,STL,1,29.4,21.1,13.0
2018-08-14,HOU,0,33.9,25.0,0.0
2018-08-14,CHC,0,32.2,20.6,0.0
2018-08-14,DET,0,31.1,19.4,0.0
2018-08-14,PHI,0,28.3,20.0,185.0
2018-08-15,KCR,0,29.4,21.7,104.0
2018-08-15,BAL,0,33.3,22.2,0.0
2018-08-15,ATL,1,33.9,21.7,0.0
2018-08-15,OAK,0,21.7,16.1,0.0
2018-08-15,SDP,0,26.1,22.8,0.0
2018-08-15,CIN,0,27.8,19.4,104.0
2018-08-15,LAD,1,30.0,20.6,0.0
2018-08-15,MIN,1,32.8,20.0,0.0
2018-08-15,NYY,0,30.0,21.1,0.0
2018-08-15,STL,1,29.4,21.7,114.0
2018-08-15,HOU,1,33.9,25.6,0.0
2018-08-15,CHC,1,30.6,22.8,33.0
2018-08-15,DET,0,30.6,21.7,0.0
2018-08-15,PHI,1,31.7,22.2,0.0
2018-08-16,KCR,1,30.0,21.7,8.0
2018-08-16,ATL,0,32.8,22.8,0.0
2018-08-16,TEX,1,35.0,23.3,0.0
2018-08-16,PIT,0,27.2,20.0,124.0
2018-08-16,NYY,0,31.1,24.4,0.0
2018-08-16,MIN,1,29.4,18.9,0.0
2018-08-16,STL,0,33.3,22.8,0.0
2018-08-16,PHI,0,31.7,22.8,0.0
2018-08-16,PHI,1,31.7,22.8,0.0
2018-08-16,SDP,0,27.2,22.8,5.0
2018-08-17,NYY,1,30.6,22.2,264.0
2018-08-17,CLE,1,27.2,21.7,0.0
2018-08-17,ATL,0,30.6,22.8,15.0
2018-08-17,SEA,0,23.9,13.3,0.0
2018-08-17,TEX,1,35.6,25.6,0.0
2018-08-17,CIN,1,27.8,21.1,99.0
2018-08-17,PIT,0,26.1,19.4,84.0
2018-08-17,WSN,1,34.4,25.6,0.0
2018-08-17,MIN,1,30.0,20.0,0.0
2018-08-17,STL,1,30.6,22.8,0.0
2018-08-17,CHW,1,29.4,20.6,43.0
2018-08-17,PHI,1,33.9,23.3,0.0
2018-08-17,SDP,0,27.8,22.8,0.0
2018-08-17,BOS,1,26.7,21.1,51.0
2018-08-17,OAK,1,23.3,12.8,0.0
2018-08-18,NYY,1,29.4,21.7,18.0
2018-08-18,CLE,0,26.1,20.6,5.0
2018-08-18,ATL,0,31.1,22.8,353.0
2018-08-18,SEA,1,27.2,12.8,0.0
2018-08-18,TEX,0,36.1,26.1,0.0
2018-08-18,CIN,1,30.0,20.0,0.0
2018-08-18,PIT,1,28.3,20.0,0.0
2018-08-18,WSN,0,32.2,24.4,0.0
2018-08-18,MIN,0,28.9,19.4,0.0
2018-08-18,STL,1,30.6,21.1,0.0
2018-08-18,CHW,0,27.8,22.2,0.0
2018-08-18,PHI,0,31.1,22.8,86.0
2018-08-18,SDP,1,28.3,22.8,0.0
2018-08-18,BOS,1,31.1,19.4,33.0
2018-08-18,OAK,1,23.3,10.6,0.0
2018-08-19,NYY,1,22.2,19.4,5.0
2018-08-19,CLE,1,25.6,18.3,0.0
2018-08-19,ATL,0,28.9,22.8,0.0
2018-08-19,SEA,0,25.0,14.4,0.0
2018-08-19,TEX,1,37.8,23.9,312.0
2018-08-19,CIN,1,30.6,18.9,0.0
2018-08-19,PIT,1,25.0,15.6,0.0
2018-08-19,WSN,0,30.6,22.2,0.0
2018-08-19,MIN,1,30.0,17.8,0.0
2018-08-19,STL,0,30.0,20.6,3.0
2018-08-19,CHW,1,29.4,20.0,0.0
2018-08-19,PHI,0,23.3,18.9,86.0
2018-08-19,SDP,0,27.8,22.8,0.0
2018-08-19,BOS,0,22.8,19.4,3.0
2018-08-19,OAK,0,19.4,12.2,0.0
2018-08-20,TOR,1,25.5,18.0,38.0
2018-08-20,PIT,0,27.8,16.7,0.0
2018-08-20,SEA,1,26.7,13.9,0.0
2018-08-20,MIL,1,26.1,20.6,541.0
2018-08-20,LAD,0,30.0,21.1,0.0
2018-08-20,BOS,0,23.3,19.4,0.0
2018-08-20,OAK,1,19.4,13.9,0.0
2018-08-20,MIN,0,30.0,22.2,20.0
2018-08-20,NYM,0,25.0,20.0,0.0
2018-08-20,TBR,1,33.9,25.6,69.0
2018-08-21,TOR,1,28.0,20.0,76.0
2018-08-21,PIT,0,26.1,20.6,107.0
2018-08-21,SEA,0,31.7,17.2,0.0
2018-08-21,ARI,1,40.0,28.3,0.0
2018-08-21,MIL,0,25.0,17.2,8.0
2018-08-21,LAD,0,30.0,21.1,0.0
2018-08-21,BOS,0,22.2,18.3,0.0
2018-08-21,OAK,1,20.0,13.9,0.0
2018-08-21,MIA,0,32.2,25.6,0.0
2018-08-21,CHW,0,26.7,20.0,8.0
2018-08-21,WSN,1,27.8,22.8,625.0
2018-08-21,COL,0,26.7,8.9,0.0
2018-08-21,NYM,1,27.2,20.0,18.0
2018-08-21,DET,1,28.9,18.9,41.0
2018-08-21,TBR,1,33.3,26.1,0.0
2018-08-22,TOR,1,23.5,18.0,0.0
2018-08-22,PIT,0,23.9,14.4,91.0
2018-08-22,SEA,0,30.6,14.4,0.0
2018-08-22,ARI,1,38.9,27.8,8.0
2018-08-22,MIL,1,26.1,15.0,0.0
2018-08-22,LAD,0,28.9,21.1,0.0
2018-08-22,BOS,1,28.9,18.9,127.0
2018-08-22,OAK,0,21.7,15.6,0.0
2018-08-22,MIA,1,32.2,26.7,145.0
2018-08-22,CHW,1,27.2,15.6,0.0
2018-08-22,WSN,1,30.0,22.2,5.0
2018-08-22,COL,1,20.0,13.3,13.0
2018-08-22,NYM,1,30.6,22.8,71.0
2018-08-22,DET,0,23.9,16.7,0.0
2018-08-22,TBR,1,32.8,27.8,25.0
2018-08-23,MIA,0,32.2,26.1,0.0
2018-08-23,CHC,1,27.2,15.6,0.0
2018-08-23,BOS,1,26.7,18.9,0.0
2018-08-23,MIN,1,28.3,12.2,0.0
2018-08-23,WSN,0,27.2,18.9,0.0
2018-08-23,COL,1,26.1,12.8,0.0
2018-08-23,NYM,0,26.7,20.0,0.0
2018-08-23,DET,1,27.8,13.9,0.0
2018-08-23,TBR,1,33.3,25.6,0.0
2018-08-24,TOR,1,28.0,16.0,0.0
2018-08-24,BAL,0,29.4,18.3,0.0
2018-08-24,MIA,1,32.2,23.9,206.0
2018-08-24,ARI,0,38.3,25.6,107.0
2018-08-24,LAA,0,30.6,18.9,0.0
2018-08-24,CHC,1,23.9,17.8,13.0
2018-08-24,LAD,1,28.9,19.4,0.0
2018-08-24,KCR,1,21.7,17.8,191.0
2018-08-24,SFG,0,18.9,13.3,0.0
2018-08-24,MIL,1,21.1,17.8,5.0
2018-08-24,MIN,0,27.8,19.4,25.0
2018-08-24,NYM,1,29.4,21.1,0.0
2018-08-24,COL,0,32.2,12.2,0.0
2018-08-24,DET,0,26.7,15.0,0.0
2018-08-24,TBR,1,32.8,23.9,122.0
2018-08-25,TOR,1,28.0,18.5,22.0
2018-08-25,BAL,0,27.8,21.1,0.0
2018-08-25,BAL,0,27.8,21.1,0.0
2018-08-25,MIA,1,31.1,22.8,66.0
2018-08-25,ARI,0,37.8,26.1,0.0
2018-08-25,LAA,0,30.0,18.3,0.0
2018-08-25,CHC,1,31.1,18.9,15.0
2018-08-25,LAD,1,27.2,19.4,0.0
2018-08-25,KCR,1,31.1,20.6,0.0
2018-08-25,SFG,1,18.3,12.8,0.0
2018-08-25,MIL,0,29.4,18.9,0.0
2018-08-25,MIN,0,21.7,18.3,318.0
2018-08-25,NYM,1,27.2,21.7,0.0
2018-08-25,COL,1,32.2,13.3,0.0
2018-08-25,DET,0,25.6,20.6,86.0
2018-08-25,TBR,1,33.3,23.9,622.0
2018-08-26,TOR,0,30.0,20.5,2.0
2018-08-26,BAL,0,32.8,20.0,0.0
2018-08-26,MIA,0,32.2,23.9,56.0
2018-08-26,ARI,1,39.4,27.2,0.0
2018-08-26,LAA,0,30.6,16.7,0.0
2018-08-26,CHC,1,35.0,23.3,0.0
2018-08-26,LAD,1,27.8,18.9,0.0
2018-08-26,KCR,0,34.4,23.9,0.0
2018-08-26,SFG,1,18.9,12.8,0.0
2018-08-26,MIL,1,28.9,19.4,152.0
2018-08-26,MIN,0,27.2,20.0,0.0
2018-08-26,NYM,0,29.4,21.7,0.0
2018-08-26,COL,0,32.2,12.2,0.0
2018-08-26,DET,0,30.0,18.9,0.0
2018-08-26,TBR,1,34.4,24.4,86.0
2018-08-27,BAL,1,33.9,24.4,0.0
2018-08-27,LAA,1,30.6,16.7,0.0
2018-08-27,NYY,0,31.1,23.3,0.0
2018-08-27,PHI,0,32.2,22.8,0.0
2018-08-27,SFG,1,20.0,13.3,0.0
2018-08-27,CHC,1,35.6,25.6,0.0
2018-08-27,HOU,1,35.0,25.6,36.0
2018-08-28,BAL,1,36.1,26.7,0.0
2018-08-28,ATL,1,32.2,23.3,0.0
2018-08-28,SDP,1,26.7,21.1,0.0
2018-08-28,LAA,0,30.6,18.3,0.0
2018-08-28,CIN,1,32.8,20.0,0.0
2018-08-28,TEX,0,34.4,25.6,0.0
2018-08-28,CLE,1,33.3,25.6,0.0
2018-08-28,STL,1,35.6,25.0,0.0
2018-08-28,NYY,1,34.4,26.1,0.0
2018-08-28,BOS,1,36.1,23.9,0.0
2018-08-28,PHI,0,34.4,23.9,0.0
2018-08-28,SFG,1,20.0,13.9,0.0
2018-08-28,CHC,1,33.9,20.6,213.0
2018-08-28,KCR,1,33.9,23.9,0.0
2018-08-28,HOU,0,33.9,26.1,18.0
2018-08-29,BAL,1,36.7,26.7,0.0
2018-08-29,ATL,0,32.2,22.2,0.0
2018-08-29,SDP,1,27.8,21.1,0.0
2018-08-29,CIN,0,31.7,21.7,168.0
2018-08-29,TEX,0,35.0,25.6,0.0
2018-08-29,CLE,0,34.4,21.7,168.0
2018-08-29,STL,0,27.8,21.1,155.0
2018-08-29,NYY,0,33.3,27.2,0.0
2018-08-29,BOS,1,36.7,27.2,0.0
2018-08-29,PHI,1,35.0,24.4,0.0
2018-08-29,SFG,0,21.7,14.4,0.0
2018-08-29,CHC,0,25.0,18.9,107.0
2018-08-29,KCR,1,34.4,17.8,10.0
2018-08-29,HOU,1,30.6,23.9,25.0
2018-08-30,ATL,0,31.1,21.1,0.0
2018-08-30,OAK,0,21.7,15.6,0.0
2018-08-30,HOU,0,33.3,23.3,0.0
2018-08-30,CIN,0,28.3,19.4,0.0
2018-08-30,LAD,0,30.6,18.3,0.0
2018-08-30,CLE,1,23.3,19.4,0.0
2018-08-30,STL,1,26.7,20.0,0.0
2018-08-30,NYY,0,32.2,25.6,0.0
2018-08-30,SDP,1,27.8,21.1,0.0
2018-08-30,CHW,0,23.3,17.8,0.0
2018-08-31,MIA,0,31.7,26.1,0.0
2018-08-31,KCR,1,23.9,18.9,249.0
2018-08-31,ATL,0,31.7,22.2,0.0
2018-08-31,OAK,1,21.7,14.4,0.0
2018-08-31,HOU,0,34.4,24.4,0.0
2018-08-31,STL,1,31.1,21.1,5.0
2018-08-31,LAD,1,29.4,18.3,0.0
2018-08-31,CLE,1,25.0,17.2,0.0
2018-08-31,TEX,0,33.9,23.9,0.0
2018-08-31,NYY,1,25.6,20.6,8.0
2018-08-31,WSN,0,32.2,23.9,76.0
2018-08-31,SDP,1,26.7,21.1,0.0
2018-08-31,SFG,1,18.9,13.3,0.0
2018-08-31,PHI,1,26.1,20.6,28.0
2018-08-31,CHW,1,30.0,16.7,272.0
2018-09-01,MIA,1,31.7,24.4,142.0
2018-09-01,KCR,1,31.1,19.4,15.0
2018-09-01,ATL,1,32.2,22.8,0.0
2018-09-01,OAK,0,20.0,12.2,0.0
2018-09-01,HOU,1,33.9,25.0,43.0
2018-09-01,STL,0,32.8,23.3,0.0
2018-09-01,LAD,1,27.8,19.4,0.0
2018-09-01,CLE,0,31.1,20.6,0.0
2018-09-01,TEX,1,35.0,24.4,0.0
2018-09-01,NYY,1,25.6,20.6,0.0
2018-09-01,WSN,1,31.7,23.3,206.0
2018-09-01,SDP,0,23.9,19.4,0.0
2018-09-01,SFG,0,17.8,12.8,0.0
2018-09-01,PHI,0,26.1,20.6,20.0
2018-09-01,CHW,0,30.6,22.2,10.0
2018-09-02,MIA,0,30.6,23.9,64.0
2018-09-02,KCR,1,33.3,22.2,0.0
2018-09-02,ATL,1,32.8,22.8,0.0
2018-09-02,OAK,1,21.1,12.2,0.0
2018-09-02,HOU,1,27.8,24.4,58.0
2018-09-02,STL,0,32.8,22.8,0.0
2018-09-02,LAD,1,26.1,20.6,0.0
2018-09-02,CLE,0,31.7,23.9,0.0
2018-09-02,TEX,1,33.9,25.0,0.0
2018-09-02,NYY,0,27.2,20.0,0.0
2018-09-02,WSN,0,31.7,23.3,0.0
2018-09-02,SDP,0,24.4,20.6,0.0
2018-09-02,SFG,0,18.3,12.8,0.0
2018-09-02,PHI,0,30.6,21.1,0.0
2018-09-02,CHW,1,33.3,23.3,0.0
2018-09-03,TOR,0,33.5,20.5,266.0
2018-09-03,SEA,1,23.9,14.4,0.0
2018-09-03,ATL,0,32.2,22.8,0.0
2018-09-03,TEX,0,33.9,22.8,109.0
2018-09-03,PIT,1,32.8,20.6,0.0
2018-09-03,LAD,0,26.1,20.6,0.0
2018-09-03,CLE,0,30.6,23.9,0.0
2018-09-03,OAK,1,20.6,14.4,0.0
2018-09-03,MIA,1,27.2,23.3,643.0
2018-09-03,HOU,1,29.4,23.3,414.0
2018-09-03,WSN,1,33.9,25.6,0.0
2018-09-03,COL,1,26.7,12.2,0.0
2018-09-03,MIL,1,25.6,18.9,147.0
2018-09-03,CHW,1,31.1,22.8,114.0
2018-09-03,ARI,0,37.2,23.3,48.0
2018-09-04,TOR,0,26.5,21.0,0.0
2018-09-04,SEA,0,23.9,10.0,0.0
2018-09-04,ATL,0,31.7,22.8,0.0
2018-09-04,TEX,1,26.7,22.8,201.0
2018-09-04,PIT,1,33.3,20.6,0.0
2018-09-04,LAD,1,24.4,20.0,0.0
2018-09-04,CLE,1,30.6,22.8,0.0
2018-09-04,OAK,0,21.1,14.4,0.0
2018-09-04,MIA,0,31.7,25.0,15.0
2018-09-04,HOU,1,31.7,23.9,25.0
2018-09-04,WSN,0,35.0,26.1,0.0
2018-09-04,COL,1,27.8,10.0,15.0
2018-09-04,MIL,1,32.2,21.7,0.0
2018-09-04,CHW,0,33.9,22.2,0.0
2018-09-04,ARI,1,38.3,26.7,0.0
2018-09-05,TOR,1,33.5,22.0,14.0
2018-09-05,SEA,1,26.1,11.7,0.0
2018-09-05,ATL,0,31.1,23.3,0.0
2018-09-05,TEX,0,30.6,23.3,0.0
2018-09-05,PIT,1,32.8,21.7,0.0
2018-09-05,LAD,0,25.0,19.4,0.0
2018-09-05,CLE,1,35.0,25.0,5.0
2018-09-05,OAK,1,19.4,14.4,0.0
2018-09-05,MIA,1,31.7,26.1,3.0
2018-09-05,HOU,1,32.2,26.1,0.0
2018-09-05,WSN,0,33.9,25.6,0.0
2018-09-05,COL,1,27.8,10.6,84.0
2018-09-05,MIL,0,30.0,18.3,325.0
2018-09-05,CHW,0,33.3,21.7,99.0
2018-09-06,TOR,0,26.0,20.0,0.0
2018-09-06,ARI,0,40.6,27.8,0.0
2018-09-06,CIN,0,32.8,21.1,64.0
2018-09-06,WSN,0,33.9,25.6,0.0
2018-09-07,TOR,1,23.5,18.0,0.0
2018-09-07,TBR,1,32.2,25.0,221.0
2018-09-07,ARI,1,40.6,28.3,0.0
2018-09-07,SEA,0,24.4,13.3,18.0
2018-09-07,CHW,0,21.1,18.9,51.0
2018-09-07,CIN,1,32.2,21.7,274.0
2018-09-07,COL,0,22.2,9.4,5.0
2018-09-07,OAK,1,22.8,11.1,0.0
2018-09-07,PIT,1,27.8,20.0,36.0
2018-09-07,MIN,1,24.4,14.4,0.0
2018-09-07,MIL,1,20.6,14.4,0.0
2018-09-07,DET,1,22.2,16.7,0.0
2018-09-07,NYM,0,25.0,21.7,0.0
2018-09-07,BOS,0,23.9,18.9,0.0
2018-09-08,TOR,0,16.5,14.0,0.0
2018-09-08,TBR,1,32.2,25.0,51.0
2018-09-08,ARI,0,42.8,28.9,0.0
2018-09-08,SEA,0,21.7,14.4,10.0
2018-09-08,CHW,0,20.6,17.2,0.0
2018-09-08,CIN,1,22.2,16.1,721.0
2018-09-08,COL,1,25.0,8.9,0.0
2018-09-08,OAK,1,22.8,10.6,0.0
2018-09-08,PIT,1,20.6,11.1,536.0
2018-09-08,MIN,0,25.6,14.4,0.0
2018-09-08,WSN,1,25.0,17.2,114.0
2018-09-08,WSN,1,25.0,17.2,114.0
2018-09-08,MIL,1,21.1,16.1,0.0
2018-09-08,DET,1,18.3,13.9,0.0
2018-09-08,NYM,1,22.8,17.2,3.0
2018-09-08,BOS,0,21.7,15.0,0.0
2018-09-09,TOR,1,15.5,11.5,124.0
2018-09-09,TBR,1,31.7,25.0,0.0
2018-09-09,ARI,0,41.1,29.4,0.0
2018-09-09,SEA,1,24.4,14.4,38.0
2018-09-09,CHW,0,21.1,16.1,0.0
2018-09-09,CIN,0,17.2,14.4,282.0
2018-09-09,COL,0,29.4,9.4,5.0
2018-09-09,OAK,1,23.3,10.6,0.0
2018-09-09,MIN,1,24.4,10.6,0.0
2018-09-09,MIL,1,18.9,14.4,0.0
2018-09-09,DET,0,16.1,13.3,0.0
2018-09-09,NYM,1,18.9,15.0,71.0
2018-09-09,BOS,1,18.3,13.9,0.0
2018-09-10,SFG,0,22.8,12.8,0.0
2018-09-10,LAA,0,29.4,15.6,0.0
2018-09-10,CIN,1,18.3,15.6,0.0
2018-09-10,TBR,1,32.2,26.1,3.0
2018-09-10,STL,1,26.7,15.0,0.0
2018-09-10,MIN,0,24.4,13.9,0.0
2018-09-10,COL,1,30.6,9.4,0.0
2018-09-10,CHC,0,23.3,16.1,0.0
2018-09-10,KCR,1,22.8,12.8,0.0
2018-09-10,DET,0,17.2,13.3,61.0
2018-09-11,BOS,1,23.9,18.3,135.0
2018-09-11,BAL,0,23.9,20.0,23.0
2018-09-11,SFG,0,20.6,12.2,0.0
2018-09-11,SEA,0,22.2,14.4,3.0
2018-09-11,LAA,1,30.0,20.0,0.0
2018-09-11,CIN,1,21.7,16.7,0.0
2018-09-11,TBR,0,33.3,26.1,46.0
2018-09-11,STL,1,28.3,15.6,0.0
2018-09-11,MIN,1,27.2,15.0,0.0
2018-09-11,NYM,0,23.9,17.8,8.0
2018-09-11,PHI,0,25.0,17.2,0.0
2018-09-11,PHI,0,25.0,17.2,0.0
2018-09-11,COL,0,32.2,9.4,0.0
2018-09-11,CHC,1,26.7,13.9,0.0
2018-09-11,KCR,1,27.2,12.8,0.0
2018-09-11,DET,0,23.3,15.0,0.0
2018-09-12,BOS,1,21.1,18.9,66.0
2018-09-12,BAL,0,30.0,21.1,3.0
2018-09-12,SFG,0,17.2,12.2,0.0
2018-09-12,SEA,0,20.6,12.8,0.0
2018-09-12,LAA,1,30.0,17.2,0.0
2018-09-12,CIN,0,25.0,15.6,0.0
2018-09-12,TBR,1,35.0,25.6,163.0
2018-09-12,STL,0,27.2,16.1,0.0
2018-09-12,MIN,1,29.4,19.4,0.0
2018-09-12,NYM,1,25.6,22.2,30.0
2018-09-12,PHI,0,29.4,21.7,0.0
2018-09-12,COL,1,32.2,10.6,0.0
2018-09-12,CHC,0,27.8,13.9,0.0
2018-09-12,KCR,0,28.3,14.4,0.0
2018-09-12,DET,0,23.9,12.8,0.0
2018-09-13,BOS,1,21.7,18.3,112.0
2018-09-13,BAL,1,26.1,23.3,10.0
2018-09-13,LAA,0,31.7,18.3,0.0
2018-09-13,STL,0,29.4,17.8,0.0
2018-09-13,NYM,1,25.0,21.1,36.0
2018-09-13,NYM,1,25.0,21.1,36.0
2018-09-13,KCR,1,27.2,15.6,0.0
2018-09-13,WSN,0,27.8,22.8,0.0
2018-09-13,COL,1,33.3,10.0,0.0
2018-09-14,NYY,1,23.9,20.0,0.0
2018-09-14,BAL,0,25.0,21.7,18.0
2018-09-14,ATL,1,35.0,23.3,0.0
2018-09-14,LAA,0,35.0,15.6,0.0
2018-09-14,CHC,1,29.4,16.7,0.0
2018-09-14,STL,0,32.2,19.4,0.0
2018-09-14,CLE,0,26.1,22.2,0.0
2018-09-14,SDP,0,29.4,20.0,0.0
2018-09-14,MIL,1,27.2,15.6,0.0
2018-09-14,PHI,1,24.4,20.0,0.0
2018-09-14,KCR,1,29.4,18.3,0.0
2018-09-14,SFG,1,18.3,12.2,0.0
2018-09-14,HOU,0,26.7,23.3,320.0
2018-09-14,BOS,0,23.9,18.3,0.0
2018-09-14,TBR,0,33.3,25.6,3.0
2018-09-15,NYY,0,26.7,19.4,0.0
2018-09-15,BAL,0,29.4,20.6,0.0
2018-09-15,ATL,0,35.0,22.8,0.0
2018-09-15,LAA,0,32.8,15.6,0.0
2018-09-15,CHC,1,27.8,17.2,0.0
2018-09-15,STL,0,32.8,20.6,0.0
2018-09-15,CLE,1,25.6,22.2,0.0
2018-09-15,SDP,0,27.2,20.6,0.0
2018-09-15,MIL,0,26.1,16.1,0.0
2018-09-15,PHI,1,27.2,18.9,0.0
2018-09-15,KCR,1,33.3,20.0,0.0
2018-09-15,SFG,1,16.7,11.7,0.0
2018-09-15,HOU,1,32.2,23.9,0.0
2018-09-15,BOS,1,22.8,17.2,0.0
2018-09-15,TBR,1,33.9,28.3,0.0
2018-09-16,NYY,0,28.9,19.4,0.0
2018-09-16,BAL,1,27.8,20.6,0.0
2018-09-16,ATL,0,29.4,22.2,0.0
2018-09-16,LAA,1,31.1,16.7,0.0
2018-09-16,CHC,0,30.0,19.4,0.0
2018-09-16,STL,1,32.8,20.0,0.0
2018-09-16,CLE,0,29.4,20.6,0.0
